,fname,labels,mids
4706,416961,"['Raindrop', 'Wind_noise_(microphone)', 'Rain_on_surface']","/m/07r10fb,/t/dd00092,/t/dd00038"
4707,83742,"['Raindrop', 'Clunk', 'Rain_on_surface']","/m/07r10fb,/t/dd00108,/t/dd00038"
4708,196255,['Cat'],/m/01yrx
4709,316602,['Crack'],/m/07qs1cx
4710,135445,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4711,159663,['Crack'],/m/07qs1cx
4712,135462,"['Snap', 'Crack', 'Crushing']","/m/07pc8l3,/m/07qs1cx,/m/07plct2"
4713,214360,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4714,145363,['Crack'],/m/07qs1cx
4715,123913,['Crack'],/m/07qs1cx
4716,325710,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4717,409876,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4718,334393,['Crack'],/m/07qs1cx
4719,366213,"['Snap', 'Crack']","/m/07pc8l3,/m/07qs1cx"
4720,73146,"['Crack', 'Crackle']","/m/07qs1cx,/m/07pzfmf"
4721,382258,"['Crack', 'Chewing_and_mastication', 'Crushing']","/m/07qs1cx,/m/03cczk,/m/07plct2"
4722,371544,['Crack'],/m/07qs1cx
4723,180484,['Crack'],/m/07qs1cx
4724,379193,"['Crack', 'Crackle']","/m/07qs1cx,/m/07pzfmf"
4725,121193,['Crack'],/m/07qs1cx
4726,413035,['Crack'],/m/07qs1cx
4727,325515,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4728,429498,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4729,365987,"['Crack', 'Chink_and_clink', 'Crushing']","/m/07qs1cx,/m/07q7njn,/m/07plct2"
4730,338932,"['Snap', 'Crack']","/m/07pc8l3,/m/07qs1cx"
4731,366218,['Crack'],/m/07qs1cx
4732,408081,['Crack'],/m/07qs1cx
4733,264480,"['Snap', 'Crack']","/m/07pc8l3,/m/07qs1cx"
4734,342546,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4735,365045,['Crack'],/m/07qs1cx
4736,144159,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4737,173329,['Crack'],/m/07qs1cx
4738,174941,"['Snap', 'Crack']","/m/07pc8l3,/m/07qs1cx"
4739,135446,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4740,403642,['Crack'],/m/07qs1cx
4741,119452,"['Snap', 'Crack']","/m/07pc8l3,/m/07qs1cx"
4742,136460,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4743,367025,['Crack'],/m/07qs1cx
4744,326956,"['Crack', 'Crushing']","/m/07qs1cx,/m/07plct2"
4745,349662,"['Crack', 'Telephone_dialing_and_DTMF', 'Whistling']","/m/07qs1cx,/m/02c8p,/m/01w250"
4746,85433,['Crack'],/m/07qs1cx
4747,145361,['Crack'],/m/07qs1cx
4748,234235,['Crack'],/m/07qs1cx
4749,249489,['Crack'],/m/07qs1cx
4750,155147,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4751,320014,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4752,159761,['Rain_on_surface'],/t/dd00038
4753,110611,['Rain_on_surface'],/t/dd00038
4754,431639,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4755,54810,['Rain'],/m/06mb1
4756,159777,"['Rain', 'Fireworks', 'Church_bell']","/m/06mb1,/m/0g6b5,/m/03w41f"
4757,35366,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4758,35367,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4759,35368,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4760,73260,['Rain_on_surface'],/t/dd00038
4761,101933,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4762,56369,['Rain_on_surface'],/t/dd00038
4763,115251,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4764,115253,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4765,115254,['Rain'],/m/06mb1
4766,35385,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4767,35386,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4768,101948,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4769,196669,['Rain'],/m/06mb1
4770,196692,['Rain_on_surface'],/t/dd00038
4771,27221,['Rain'],/m/06mb1
4772,121944,['Rain'],/m/06mb1
4773,234075,"['Bird_vocalization_and_bird_call_and_bird_song', 'Rain_on_surface']","/m/020bb7,/t/dd00038"
4774,256093,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4775,397408,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4776,397409,"['Wind_noise_(microphone)', 'Rain_on_surface', 'Motorcycle']","/t/dd00092,/t/dd00038,/m/04_sv"
4777,197738,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4778,390251,"['Rain', 'Bird_vocalization_and_bird_call_and_bird_song', 'Traffic_noise_and_roadway_noise']","/m/06mb1,/m/020bb7,/m/0btp2"
4779,402547,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4780,382582,['Rain_on_surface'],/t/dd00038
4781,58488,"['Car', 'Rain_on_surface']","/m/0k4j,/t/dd00038"
4782,58489,"['Mechanisms', 'Car', 'Rain_on_surface']","/t/dd00077,/m/0k4j,/t/dd00038"
4783,264826,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4784,390270,"['Wind_noise_(microphone)', 'Chirp_and_tweet', 'Rain_on_surface', 'Traffic_noise_and_roadway_noise']","/t/dd00092,/m/07pggtn,/t/dd00038,/m/0btp2"
4785,52353,['Rain_on_surface'],/t/dd00038
4786,93314,['Rain_on_surface'],/t/dd00038
4787,101509,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4788,181896,['Rain_on_surface'],/t/dd00038
4789,215178,"['Rain', 'Stream', 'Traffic_noise_and_roadway_noise']","/m/06mb1,/m/0j6m2,/m/0btp2"
4790,197259,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4791,319122,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4792,127125,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4793,352419,['Rain_on_surface'],/t/dd00038
4794,256172,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4795,24754,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4796,202420,['Rain'],/m/06mb1
4797,21189,['Rain'],/m/06mb1
4798,21190,['Rain_on_surface'],/t/dd00038
4799,169678,"['Rain', 'Thunder', 'Stream']","/m/06mb1,/m/0ngt1,/m/0j6m2"
4800,394959,"['Rain', 'Thunder', 'Wind_noise_(microphone)']","/m/06mb1,/m/0ngt1,/t/dd00092"
4801,400079,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4802,118995,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4803,36061,"['Rain', 'Computer_keyboard']","/m/06mb1,/m/01m2v"
4804,23779,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4805,21733,"['Rain', 'Thunder', 'Insect']","/m/06mb1,/m/0ngt1,/m/03vt0"
4806,7397,"['Stream', 'Rain_on_surface']","/m/0j6m2,/t/dd00038"
4807,354023,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4808,354024,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4809,161000,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4810,160999,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4811,423148,['Rain'],/m/06mb1
4812,157433,['Rain_on_surface'],/t/dd00038
4813,134909,['Rain'],/m/06mb1
4814,236292,['Rain_on_surface'],/t/dd00038
4815,236293,"['Splash_and_splatter', 'Rain_on_surface']","/m/07rrlb6,/t/dd00038"
4816,231686,['Rain_on_surface'],/t/dd00038
4817,403205,['Rain_on_surface'],/t/dd00038
4818,188681,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4819,319756,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4820,232731,['Rain_on_surface'],/t/dd00038
4821,200990,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4822,393513,"['Rain', 'Croak']","/m/06mb1,/m/07st88b"
4823,128307,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4824,180536,['Rain_on_surface'],/t/dd00038
4825,86344,['Rain_on_surface'],/t/dd00038
4826,238937,"['Thunder', 'Wind_noise_(microphone)', 'Rain_on_surface']","/m/0ngt1,/t/dd00092,/t/dd00038"
4827,40807,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4828,40808,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4829,26988,"['Rain', 'Thunder', 'Wind_noise_(microphone)']","/m/06mb1,/m/0ngt1,/t/dd00092"
4830,268148,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4831,418165,['Rain'],/m/06mb1
4832,348024,['Rain_on_surface'],/t/dd00038
4833,337791,['Rain_on_surface'],/t/dd00038
4834,239489,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4835,239490,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4836,239493,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4837,37775,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4838,250772,['Rain'],/m/06mb1
4839,176021,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4840,189337,"['Wind_noise_(microphone)', 'Rain_on_surface']","/t/dd00092,/t/dd00038"
4841,242586,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4842,78236,['Rain_on_surface'],/t/dd00038
4843,336798,['Rain'],/m/06mb1
4844,161696,"['Thunder', 'Rain_on_surface']","/m/0ngt1,/t/dd00038"
4845,232357,['Rain_on_surface'],/t/dd00038
4846,319402,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4847,319403,"['Rain', 'Thunderstorm']","/m/06mb1,/m/0jb2l"
4848,122795,['Rain_on_surface'],/t/dd00038
4849,195504,['Rain_on_surface'],/t/dd00038
4850,25021,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4851,238013,['Rain_on_surface'],/t/dd00038
4852,238016,['Rain_on_surface'],/t/dd00038
4853,238017,['Rain_on_surface'],/t/dd00038
4854,24003,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4855,64458,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4856,64459,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4857,2525,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4858,2526,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4859,2529,"['Rain', 'Thunder', 'Chirp_and_tweet']","/m/06mb1,/m/0ngt1,/m/07pggtn"
4860,2535,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4861,393703,"['Rain', 'Thunder']","/m/06mb1,/m/0ngt1"
4862,104210,['Crash_cymbal'],/m/0bm0k
4863,117976,['Crash_cymbal'],/m/0bm0k
4864,11389,['Crash_cymbal'],/m/0bm0k
4865,60987,['Crash_cymbal'],/m/0bm0k
4866,28714,['Crash_cymbal'],/m/0bm0k
4867,431873,"['Crash_cymbal', 'Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/0bm0k,/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
4868,11388,['Crash_cymbal'],/m/0bm0k
4869,117979,['Crash_cymbal'],/m/0bm0k
4870,171486,['Crash_cymbal'],/m/0bm0k
4871,87724,['Crash_cymbal'],/m/0bm0k
4872,138374,['Crash_cymbal'],/m/0bm0k
4873,28724,['Crash_cymbal'],/m/0bm0k
4874,24228,['Crash_cymbal'],/m/0bm0k
4875,117981,['Crash_cymbal'],/m/0bm0k
4876,138361,['Crash_cymbal'],/m/0bm0k
4877,60989,['Crash_cymbal'],/m/0bm0k
4878,416250,['Crash_cymbal'],/m/0bm0k
4879,28715,['Crash_cymbal'],/m/0bm0k
4880,60990,['Crash_cymbal'],/m/0bm0k
4881,117972,['Crash_cymbal'],/m/0bm0k
4882,19475,['Crash_cymbal'],/m/0bm0k
4883,138362,['Crash_cymbal'],/m/0bm0k
4884,28723,['Crash_cymbal'],/m/0bm0k
4885,425433,['Crash_cymbal'],/m/0bm0k
4886,19477,['Crash_cymbal'],/m/0bm0k
4887,117973,['Crash_cymbal'],/m/0bm0k
4888,28746,['Crash_cymbal'],/m/0bm0k
4889,272276,['Crash_cymbal'],/m/0bm0k
4890,340470,['Crash_cymbal'],/m/0bm0k
4891,104218,['Crash_cymbal'],/m/0bm0k
4892,404024,"['Crash_cymbal', 'Snare_drum']","/m/0bm0k,/m/06rvn"
4893,138373,['Crash_cymbal'],/m/0bm0k
4894,60988,['Crash_cymbal'],/m/0bm0k
4895,104214,['Crash_cymbal'],/m/0bm0k
4896,164303,"['Crash_cymbal', 'Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/0bm0k,/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
4897,117978,['Crash_cymbal'],/m/0bm0k
4898,317078,['Crash_cymbal'],/m/0bm0k
4899,15589,['Crash_cymbal'],/m/0bm0k
4900,56396,['Crash_cymbal'],/m/0bm0k
4901,151813,"['Crash_cymbal', 'Bass_drum']","/m/0bm0k,/m/0bm02"
4902,13244,['Crash_cymbal'],/m/0bm0k
4903,15575,['Crash_cymbal'],/m/0bm0k
4904,162312,['Crash_cymbal'],/m/0bm0k
4905,425447,['Crash_cymbal'],/m/0bm0k
4906,104209,['Crash_cymbal'],/m/0bm0k
4907,151820,['Crash_cymbal'],/m/0bm0k
4908,130777,['Crash_cymbal'],/m/0bm0k
4909,425451,['Crash_cymbal'],/m/0bm0k
4910,151810,['Crash_cymbal'],/m/0bm0k
4911,11503,['Crash_cymbal'],/m/0bm0k
4912,317079,['Crash_cymbal'],/m/0bm0k
4913,165235,['Crash_cymbal'],/m/0bm0k
4914,15577,['Crash_cymbal'],/m/0bm0k
4915,78513,['Crash_cymbal'],/m/0bm0k
4916,28717,['Crash_cymbal'],/m/0bm0k
4917,104212,['Crash_cymbal'],/m/0bm0k
4918,145338,['Crash_cymbal'],/m/0bm0k
4919,213943,['Crash_cymbal'],/m/0bm0k
4920,414027,['Crash_cymbal'],/m/0bm0k
4921,162315,['Cymbal'],/m/01qbl
4922,397025,"['Cymbal', 'Drum_kit', 'Bass_drum']","/m/01qbl,/m/02hnl,/m/0bm02"
4923,104251,['Cymbal'],/m/01qbl
4924,173551,['Cymbal'],/m/01qbl
4925,15588,['Cymbal'],/m/01qbl
4926,81235,['Cymbal'],/m/01qbl
4927,260054,"['Cymbal', 'Tambourine']","/m/01qbl,/m/07brj"
4928,104235,['Cymbal'],/m/01qbl
4929,41730,['Cymbal'],/m/01qbl
4930,215562,['Cymbal'],/m/01qbl
4931,162310,"['Cymbal', 'Drum_kit']","/m/01qbl,/m/02hnl"
4932,19478,['Cymbal'],/m/01qbl
4934,400798,['Drill'],/m/01d380
4935,408485,['Drill'],/m/01d380
4936,135847,['Drill'],/m/01d380
4937,118440,['Drill'],/m/01d380
4938,135848,['Drill'],/m/01d380
4939,135849,['Drill'],/m/01d380
4940,328753,['Drill'],/m/01d380
4941,328764,['Drill'],/m/01d380
4942,347838,"['Drill', 'Slam']","/m/01d380,/m/07rjzl8"
4943,320449,"['Drill', 'Mechanisms']","/m/01d380,/t/dd00077"
4944,320450,"['Drill', 'Mechanisms']","/m/01d380,/t/dd00077"
4945,320451,"['Drill', 'Mechanisms']","/m/01d380,/t/dd00077"
4946,107842,['Drill'],/m/01d380
4947,199929,['Drill'],/m/01d380
4948,59596,"['Drill', 'Thump_and_thud']","/m/01d380,/m/07qnq_y"
4949,326102,['Drill'],/m/01d380
4950,81117,['Drill'],/m/01d380
4951,128607,['Drill'],/m/01d380
4952,251488,"['Drill', 'Hammer']","/m/01d380,/m/03l9g"
4953,57696,['Drill'],/m/01d380
4954,415199,['Drill'],/m/01d380
4955,39531,['Drill'],/m/01d380
4956,39532,['Drill'],/m/01d380
4957,39533,['Drill'],/m/01d380
4959,345073,['Drill'],/m/01d380
4960,345075,['Drill'],/m/01d380
4961,318197,['Drill'],/m/01d380
4962,262265,['Drill'],/m/01d380
4963,318203,['Drill'],/m/01d380
4964,361344,"['Mallet_percussion', 'Bass_drum', 'Cowbell']","/m/0j45pbj,/m/0bm02,/m/0239kh"
4965,315652,['Mallet_percussion'],/m/0j45pbj
4973,384088,"['Chime', 'Tick-tock']","/m/0f8s22,/m/07qjznl"
4974,325696,"['Chime', 'Clock']","/m/0f8s22,/m/01x3z"
4975,91947,['Chime'],/m/0f8s22
4976,51399,['Chime'],/m/0f8s22
4977,239040,['Chime'],/m/0f8s22
4978,75832,['Chime'],/m/0f8s22
4979,44099,"['Chime', 'Clock']","/m/0f8s22,/m/01x3z"
4980,78201,['Chime'],/m/0f8s22
4981,133771,"['Chime', 'Clock']","/m/0f8s22,/m/01x3z"
4982,185822,['Chime'],/m/0f8s22
4983,391905,['Chime'],/m/0f8s22
4984,75337,['Chime'],/m/0f8s22
4985,78209,['Chime'],/m/0f8s22
4986,114224,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
4987,114226,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
4988,244252,['Chime'],/m/0f8s22
4989,333629,['Chime'],/m/0f8s22
4990,416842,['Chime'],/m/0f8s22
4991,27082,"['Chime', 'Tick-tock']","/m/0f8s22,/m/07qjznl"
4992,114220,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
4993,383133,"['Orchestra', 'Chime', 'Piano']","/m/05pd6,/m/0f8s22,/m/05r5c"
4994,78208,['Chime'],/m/0f8s22
4995,22267,['Chime'],/m/0f8s22
4996,391340,"['Chime', 'Clock']","/m/0f8s22,/m/01x3z"
4997,219635,['Chime'],/m/0f8s22
4998,19588,['Chime'],/m/0f8s22
4999,114223,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
5000,145578,['Chime'],/m/0f8s22
5001,185821,['Chime'],/m/0f8s22
5002,198850,['Chime'],/m/0f8s22
5003,114221,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
5004,186719,['Chime'],/m/0f8s22
5005,114219,"['Chime', 'Tabla']","/m/0f8s22,/m/01p970"
5006,366677,"['Chime', 'Tick-tock']","/m/0f8s22,/m/07qjznl"
5007,78202,['Chime'],/m/0f8s22
5008,19589,['Chime'],/m/0f8s22
5009,180522,"['Chime', 'Tick-tock']","/m/0f8s22,/m/07qjznl"
5010,384089,"['Chime', 'Tick-tock']","/m/0f8s22,/m/07qjznl"
5011,166915,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5012,166919,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5013,245259,['Snare_drum'],/m/06rvn
5014,5647,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5015,323609,['Snare_drum'],/m/06rvn
5016,323621,['Snare_drum'],/m/06rvn
5017,264744,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Tambourine']","/m/06rvn,/m/03qtq,/m/02hnl,/m/07brj"
5018,353853,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5019,244291,"['Snare_drum', 'Drum_kit', 'Clapping', 'Cowbell']","/m/06rvn,/m/02hnl,/m/0l15bq,/m/0239kh"
5020,56393,['Drum_roll'],/m/02k_mr
5021,28748,['Snare_drum'],/m/06rvn
5022,3149,['Snare_drum'],/m/06rvn
5023,3150,['Snare_drum'],/m/06rvn
5024,3151,['Snare_drum'],/m/06rvn
5025,28751,['Snare_drum'],/m/06rvn
5026,48722,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5027,28755,['Snare_drum'],/m/06rvn
5028,28758,['Drum_roll'],/m/02k_mr
5029,215133,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5030,125021,['Snare_drum'],/m/06rvn
5031,11386,['Snare_drum'],/m/06rvn
5032,138377,['Snare_drum'],/m/06rvn
5033,78989,['Snare_drum'],/m/06rvn
5034,138381,['Snare_drum'],/m/06rvn
5035,166029,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5036,60557,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5037,136360,['Snare_drum'],/m/06rvn
5038,38070,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5039,38072,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5040,38073,"['Snare_drum', 'Hi-hat', 'Scratching_(performance_technique)']","/m/06rvn,/m/03qtq,/m/01hgjl"
5041,149181,"['Snare_drum', 'Hi-hat', 'Drum_kit']","/m/06rvn,/m/03qtq,/m/02hnl"
5042,431813,"['Snare_drum', 'Cricket']","/m/06rvn,/m/09xqv"
5043,121046,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5044,397016,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5045,58604,['Snare_drum'],/m/06rvn
5046,117998,['Snare_drum'],/m/06rvn
5047,58606,['Snare_drum'],/m/06rvn
5048,118000,['Snare_drum'],/m/06rvn
5049,203522,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5050,36111,['Snare_drum'],/m/06rvn
5051,60184,"['Snare_drum', 'Hi-hat', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/0bm02"
5052,380203,['Drum_roll'],/m/02k_mr
5053,167728,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5054,252210,"['Snare_drum', 'Drum_kit']","/m/06rvn,/m/02hnl"
5055,104243,['Snare_drum'],/m/06rvn
5056,104244,['Snare_drum'],/m/06rvn
5057,104248,['Snare_drum'],/m/06rvn
5058,132418,['Rimshot'],/m/03t3fj
5059,183112,['Snare_drum'],/m/06rvn
5060,20296,['Snare_drum'],/m/06rvn
5061,20299,['Snare_drum'],/m/06rvn
5062,222061,['Snare_drum'],/m/06rvn
5063,265078,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5064,429956,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5065,277387,['Snare_drum'],/m/06rvn
5066,169869,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5067,131987,['Snare_drum'],/m/06rvn
5068,242590,"['Snare_drum', 'Hi-hat', 'Drum_kit']","/m/06rvn,/m/03qtq,/m/02hnl"
5069,337824,"['Rimshot', 'Hi-hat', 'Bass_drum']","/m/03t3fj,/m/03qtq,/m/0bm02"
5070,9637,['Snare_drum'],/m/06rvn
5071,36774,"['Snare_drum', 'Hi-hat']","/m/06rvn,/m/03qtq"
5072,9640,['Snare_drum'],/m/06rvn
5073,9644,['Snare_drum'],/m/06rvn
5074,65461,"['Snare_drum', 'Bass_drum', 'Tambourine']","/m/06rvn,/m/0bm02,/m/07brj"
5075,165315,['Snare_drum'],/m/06rvn
5076,13252,['Snare_drum'],/m/06rvn
5077,83907,['Snare_drum'],/m/06rvn
5078,416203,['Snare_drum'],/m/06rvn
5079,170447,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5080,198098,['Snare_drum'],/m/06rvn
5081,219611,['Snare_drum'],/m/06rvn
5082,245213,"['Snare_drum', 'Tambourine']","/m/06rvn,/m/07brj"
5083,162269,['Snare_drum'],/m/06rvn
5084,171491,['Snare_drum'],/m/06rvn
5085,212963,['Snare_drum'],/m/06rvn
5086,19433,['Drum_roll'],/m/02k_mr
5087,124396,"['Snare_drum', 'Scratching_(performance_technique)']","/m/06rvn,/m/01hgjl"
5088,248299,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5089,19437,['Snare_drum'],/m/06rvn
5090,22511,"['Snare_drum', 'Hi-hat', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/0bm02"
5091,253941,"['Snare_drum', 'Hi-hat', 'Drum_kit', 'Bass_drum']","/m/06rvn,/m/03qtq,/m/02hnl,/m/0bm02"
5092,193023,['Snare_drum'],/m/06rvn
5093,404368,['Harmonica'],/m/03qjg
5094,196141,['Harmonica'],/m/03qjg
5095,33868,['Harmonica'],/m/03qjg
5096,259523,"['Harmonica', 'Accordion', 'Violin_and_fiddle']","/m/03qjg,/m/0mkg,/m/07y_7"
5097,329110,['Harmonica'],/m/03qjg
5098,256622,['Harmonica'],/m/03qjg
5099,329109,['Harmonica'],/m/03qjg
5100,394359,['Harmonica'],/m/03qjg
5101,250132,['Harmonica'],/m/03qjg
5102,255115,['Harmonica'],/m/03qjg
5103,384228,['Harmonica'],/m/03qjg
5104,31467,['Harmonica'],/m/03qjg
5105,328830,['Harmonica'],/m/03qjg
5106,214304,['Harmonica'],/m/03qjg
5107,88595,['Harmonica'],/m/03qjg
5108,328721,['Harmonica'],/m/03qjg
5109,233216,['Harmonica'],/m/03qjg
5110,214300,['Harmonica'],/m/03qjg
5111,33863,['Harmonica'],/m/03qjg
5112,214299,['Harmonica'],/m/03qjg
5113,214298,['Harmonica'],/m/03qjg
5114,233214,['Harmonica'],/m/03qjg
5115,33867,['Harmonica'],/m/03qjg
5117,233213,['Harmonica'],/m/03qjg
5118,214301,['Harmonica'],/m/03qjg
5119,17747,"['Harmonica', 'Stream', 'Breathing']","/m/03qjg,/m/0j6m2,/m/0lyf6"
5120,120066,"['Harmonica', 'Breathing']","/m/03qjg,/m/0lyf6"
5121,277268,['Harmonica'],/m/03qjg
5122,48213,['Harmonica'],/m/03qjg
5123,33869,['Harmonica'],/m/03qjg
5124,255179,['Harmonica'],/m/03qjg
5125,33865,['Harmonica'],/m/03qjg
5126,256587,['Harmonica'],/m/03qjg
5127,48214,['Harmonica'],/m/03qjg
5128,397914,['Harmonica'],/m/03qjg
5129,400803,['Harmonica'],/m/03qjg
5130,31469,['Harmonica'],/m/03qjg
5131,32292,['Harmonica'],/m/03qjg
5132,132711,['Harmonica'],/m/03qjg
5133,233217,['Harmonica'],/m/03qjg
5134,33864,['Harmonica'],/m/03qjg
5135,214297,['Harmonica'],/m/03qjg
5136,31468,['Harmonica'],/m/03qjg
